lon,lat,label,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_range,ndvi_first,ndvi_last,overall_change,largest_drop,ndvi_slope,early_mean,late_mean,early_late_change,min_ndvi_timestep
-54.68536896134927,-3.584516656529408,deforested,0.5294538016120592,0.10145277776065835,0.3353925347328186,0.7078431248664856,0.372450590133667,0.7078431248664856,0.5046854019165039,-0.2031577229499817,-0.1094244122505188,-0.007376465071802537,0.5677724977334341,0.4911351054906845,-0.07663739224274957,17
-54.70049874694861,-3.619655158826239,deforested,0.6166643102963766,0.14315274724117344,0.3667555451393127,0.8800590634346008,0.5133035182952881,0.8564167618751526,0.5515596270561218,-0.30485713481903076,-0.2298629879951477,-0.015248641060746224,0.7242964133620262,0.5090322072307268,-0.21526420613129937,13
-54.70636593963593,-3.630674172218576,deforested,0.5823844261467457,0.11402715403279391,0.4317059814929962,0.8557505011558533,0.42404451966285706,0.8557505011558533,0.5863377451896667,-0.2694127559661865,-0.207694411277771,-0.00628301419641659,0.6111171369751295,0.5536517153183619,-0.0574654216567676,4
-54.67607696167008,-3.5788158893914637,deforested,0.6283733335634073,0.1807159323782104,0.3713613748550415,0.8692668676376343,0.4979054927825928,0.8692668676376343,0.4867593944072723,-0.382507473230362,-0.17981970310211182,-0.022608466368654455,0.7922804355621338,0.46446623156468075,-0.32781420399745304,14
-54.63480738272688,-3.573812359461525,deforested,0.6117905291418234,0.17930289198091853,0.345190554857254,0.8868878483772278,0.5416972935199738,0.8652631640434265,0.453724592924118,-0.4115385711193085,-0.16820630431175237,-0.020694002625734908,0.7627243250608444,0.46085673322280246,-0.30186759183804196,16
-54.60706476302861,-3.5138884254421496,deforested,0.5653042495250702,0.16660718964484725,0.3429374694824219,0.9076923131942748,0.5647548437118529,0.8878564834594727,0.4811493754386902,-0.40670710802078247,-0.1852397918701172,-0.019148541844409426,0.6745183368523916,0.45609016219774884,-0.21842817465464276,18
-54.58303656688444,-3.5540336895625315,deforested,0.6615278782943884,0.18092786925420612,0.2738626301288605,0.9045467376708984,0.630684107542038,0.9045467376708984,0.3053359687328338,-0.5992107689380646,-0.1841291785240174,-0.02211218394663019,0.8001747131347656,0.5228810434540113,-0.2772936696807543,18
-54.63310909394528,-3.53237882471232,deforested,0.5758239651719729,0.1457007565515989,0.3540651798248291,0.8544955253601074,0.5004303455352783,0.8544955253601074,0.5506832003593445,-0.30381232500076294,-0.07849264144897461,-0.014808816080508002,0.6762956753373146,0.4753522550066312,-0.2009434203306834,13
-54.63457268180848,-3.689284439836395,deforested,0.6214249928792318,0.1516499611019606,0.4093921184539795,0.8738958239555359,0.4645037055015564,0.8738958239555359,0.5693981647491455,-0.3044976592063904,-0.22829049825668335,-0.01466971254867055,0.7395061751206716,0.503343810637792,-0.23616236448287964,13
-54.60894811276749,-3.5283354410918206,deforested,0.6144966768721739,0.16968940314776512,0.2937548160552978,0.8723649978637695,0.5786101818084717,0.8402107357978821,0.2937548160552978,-0.5464559197425842,-0.1162087619304657,-0.02243378241424972,0.7571885287761688,0.47180482496817905,-0.2853837038079898,23
-54.66386044848735,-3.516718150856934,deforested,0.5391421268383662,0.17794902657353653,0.3293305337429046,0.8867477178573608,0.5574171841144562,0.8867477178573608,0.5067092776298523,-0.38003844022750854,-0.17239367961883545,-0.017059440172236866,0.6389480580886205,0.4393361955881119,-0.19961186250050866,16
-54.55298665434251,-3.578747388715129,deforested,0.6222701519727707,0.160368634876282,0.3680700361728668,0.9041248559951782,0.5360548198223114,0.9041248559951782,0.369287759065628,-0.5348370969295502,-0.13634806871414185,-0.02152669766674868,0.7574020524819692,0.4871382514635722,-0.27026380101839703,22
-54.589486602163525,-3.6382383807095744,deforested,0.6311789738635222,0.11833003739817938,0.3513102829456329,0.8968957662582397,0.5455854833126068,0.8336842060089111,0.6220548152923584,-0.21162939071655273,-0.16480571031570435,-0.008821050693159504,0.6865619122982025,0.575796035428842,-0.11076587686936057,15
-54.720497964505086,-3.540457595588015,deforested,0.6692215775450071,0.16036854343695722,0.4904021024703979,0.8888888955116272,0.3984867930412293,0.8751252293586731,0.5712016820907593,-0.3039235472679138,-0.08087599277496343,-0.020245960717615863,0.8187004327774048,0.5197427223126093,-0.29895771046479547,13
-54.70003276439832,-3.537321497977843,deforested,0.577554856116573,0.23362718012823547,0.2384473234415054,0.8574610352516174,0.619013711810112,0.8411053419113159,0.2834958434104919,-0.557609498500824,-0.11167341470718384,-0.03115997303439222,0.7944537848234177,0.36065592740972835,-0.4337978574136893,21
